"DATA/10006857.AZ.TRO.BHT.sac.d.T006_T030
","SYN/TRO.AZ.BHT.semd.sac.m16.T006_T030
",76.404,152.904
"DATA/10006857.AZ.TRO.BHT.sac.d.T006_T030
","SYN/TRO.AZ.BHT.semd.sac.m16.T006_T030
",87.054,152.904
"DATA/10006857.CI.USC.BHR.sac.d.T006_T030
","SYN/USC.CI.BHR.semd.sac.m16.T006_T030
",-13.246,60.554
"DATA/10006857.CI.WER.BHT.sac.d.T006_T030
","SYN/WER.CI.BHT.semd.sac.m16.T006_T030
",7.304,70.554
"DATA/10006857.CI.WGR.BHZ.sac.d.T006_T030
","SYN/WGR.CI.BHZ.semd.sac.m16.T006_T030
",-24.396,53.354
"DATA/10006857.CI.WGR.BHZ.sac.d.T006_T030
","SYN/WGR.CI.BHZ.semd.sac.m16.T006_T030
",-7.346,53.354
"DATA/10006857.AZ.WMC.BHT.sac.d.T006_T030
","SYN/WMC.AZ.BHT.semd.sac.m16.T006_T030
",62.804,135.604
"DATA/10006857.AZ.WMC.BHT.sac.d.T006_T030
","SYN/WMC.AZ.BHT.semd.sac.m16.T006_T030
",70.554,135.604
"DATA/10006857.CI.WSS.BHR.sac.d.T006_T030
","SYN/WSS.CI.BHR.semd.sac.m16.T006_T030
",-17.546,50.254
"DATA/10006857.CI.WTT.BHT.sac.d.T006_T030
","SYN/WTT.CI.BHT.semd.sac.m16.T006_T030
",18.154,80.004
"DATA/10006857.AZ.YAQ.BHT.sac.d.T006_T030
","SYN/YAQ.AZ.BHT.semd.sac.m16.T006_T030
",80.254,152.854
"DATA/10006857.AZ.YAQ.BHT.sac.d.T006_T030
","SYN/YAQ.AZ.BHT.semd.sac.m16.T006_T030
",90.554,152.854
"DATA/10059745.CI.ADO.BHT.sac.d.T006_T030
","SYN/ADO.CI.BHT.semd.sac.m16.T006_T030
",-22.797,38.653
"DATA/10059745.CI.ADO.BHZ.sac.d.T006_T030
","SYN/ADO.CI.BHZ.semd.sac.m16.T006_T030
",-17.447,45.203
"DATA/10059745.CI.AGA.BHT.sac.d.T006_T030
","SYN/AGA.CI.BHT.semd.sac.m16.T006_T030
",-16.497,55.303
"DATA/10059745.CI.BAR.BHZ.sac.d.T006_T030
","SYN/BAR.CI.BHZ.semd.sac.m16.T006_T030
",14.203,82.603
"DATA/10059745.CI.BBS.BHZ.sac.d.T006_T030
","SYN/BBS.CI.BHZ.semd.sac.m16.T006_T030
",-26.597,45.303
"DATA/10059745.CI.BCC.BHZ.sac.d.T006_T030
","SYN/BCC.CI.BHZ.semd.sac.m16.T006_T030
",-18.097,61.053
"DATA/10059745.CI.BCC.BHZ.sac.d.T006_T030
","SYN/BCC.CI.BHZ.semd.sac.m16.T006_T030
",-2.597,61.053
"DATA/10059745.CI.BEL.BHT.sac.d.T006_T030
","SYN/BEL.CI.BHT.semd.sac.m16.T006_T030
",-16.547,45.703
"DATA/10059745.CI.BEL.BHZ.sac.d.T006_T030
","SYN/BEL.CI.BHZ.semd.sac.m16.T006_T030
",-2.647,58.353
"DATA/10059745.CI.BFS.BHT.sac.d.T006_T030
","SYN/BFS.CI.BHT.semd.sac.m16.T006_T030
",-18.397,42.053
"DATA/10059745.CI.BLA.BHR.sac.d.T006_T030
","SYN/BLA.CI.BHR.semd.sac.m16.T006_T030
",-17.647,47.103
"DATA/10059745.CI.BOR.BHT.sac.d.T006_T030
","SYN/BOR.CI.BHT.semd.sac.m16.T006_T030
",-7.247,63.403
"DATA/10059745.CI.BOR.BHZ.sac.d.T006_T030
","SYN/BOR.CI.BHZ.semd.sac.m16.T006_T030
",-13.297,74.703
"DATA/10059745.CI.BOR.BHZ.sac.d.T006_T030
","SYN/BOR.CI.BHZ.semd.sac.m16.T006_T030
",2.503,74.703
"DATA/10059745.CI.BRE.BHR.sac.d.T006_T030
","SYN/BRE.CI.BHR.semd.sac.m16.T006_T030
",-10.647,63.553
"DATA/10059745.CI.BRE.BHT.sac.d.T006_T030
","SYN/BRE.CI.BHT.semd.sac.m16.T006_T030
",-7.247,68.603
"DATA/10059745.CI.BRE.BHT.sac.d.T006_T030
","SYN/BRE.CI.BHT.semd.sac.m16.T006_T030
",7.753,68.603
"DATA/10059745.CI.BTP.BHT.sac.d.T006_T030
","SYN/BTP.CI.BHT.semd.sac.m16.T006_T030
",2.653,67.953
"DATA/10059745.CI.BTP.BHZ.sac.d.T006_T030
","SYN/BTP.CI.BHZ.semd.sac.m16.T006_T030
",-3.347,74.353
"DATA/10059745.CI.BTP.BHZ.sac.d.T006_T030
","SYN/BTP.CI.BHZ.semd.sac.m16.T006_T030
",11.003,74.353
"DATA/10059745.AZ.BZN.BHR.sac.d.T006_T030
","SYN/BZN.AZ.BHR.semd.sac.m16.T006_T030
",-9.247,57.903
"DATA/10059745.AZ.BZN.BHT.sac.d.T006_T030
","SYN/BZN.AZ.BHT.semd.sac.m16.T006_T030
",-14.947,58.103
"DATA/10059745.AZ.BZN.BHZ.sac.d.T006_T030
","SYN/BZN.AZ.BHZ.semd.sac.m16.T006_T030
",-18.247,59.353
"DATA/10059745.AZ.BZN.BHZ.sac.d.T006_T030
","SYN/BZN.AZ.BHZ.semd.sac.m16.T006_T030
",-2.747,59.353
"DATA/10059745.CI.CAP.BHR.sac.d.T006_T030
","SYN/CAP.CI.BHR.semd.sac.m16.T006_T030
",-7.397,58.653
"DATA/10059745.CI.CAP.BHZ.sac.d.T006_T030
","SYN/CAP.CI.BHZ.semd.sac.m16.T006_T030
",-15.947,61.903
"DATA/10059745.CI.CAP.BHZ.sac.d.T006_T030
","SYN/CAP.CI.BHZ.semd.sac.m16.T006_T030
",0.353,61.903
"DATA/10059745.CI.CCC.BHR.sac.d.T006_T030
","SYN/CCC.CI.BHR.semd.sac.m16.T006_T030
",-4.397,76.103
"DATA/10059745.CI.CCC.BHR.sac.d.T006_T030
","SYN/CCC.CI.BHR.semd.sac.m16.T006_T030
",10.403,76.103
"DATA/10059745.CI.CCC.BHZ.sac.d.T006_T030
","SYN/CCC.CI.BHZ.semd.sac.m16.T006_T030
",-10.247,82.753
"DATA/10059745.CI.CCC.BHZ.sac.d.T006_T030
","SYN/CCC.CI.BHZ.semd.sac.m16.T006_T030
",4.953,82.753
"DATA/10059745.CI.CCC.BHZ.sac.d.T006_T030
","SYN/CCC.CI.BHZ.semd.sac.m16.T006_T030
",17.153,82.753
"DATA/10059745.CI.CHF.BHZ.sac.d.T006_T030
","SYN/CHF.CI.BHZ.semd.sac.m16.T006_T030
",-1.847,62.453
"DATA/10059745.CI.CHN.BHT.sac.d.T006_T030
","SYN/CHN.CI.BHT.semd.sac.m16.T006_T030
",-15.997,45.803
"DATA/10059745.CI.CLC.BHT.sac.d.T006_T030
","SYN/CLC.CI.BHT.semd.sac.m16.T006_T030
",20.053,85.403
"DATA/10059745.CI.CLC.BHZ.sac.d.T006_T030
","SYN/CLC.CI.BHZ.semd.sac.m16.T006_T030
",21.903,84.603
"DATA/10059745.AZ.CRY.BHR.sac.d.T006_T030
","SYN/CRY.AZ.BHR.semd.sac.m16.T006_T030
",-10.597,55.553
"DATA/10059745.AZ.CRY.BHT.sac.d.T006_T030
","SYN/CRY.AZ.BHT.semd.sac.m16.T006_T030
",-17.397,54.453
"DATA/10059745.AZ.CRY.BHZ.sac.d.T006_T030
","SYN/CRY.AZ.BHZ.semd.sac.m16.T006_T030
",-19.447,56.503
"DATA/10059745.AZ.CRY.BHZ.sac.d.T006_T030
","SYN/CRY.AZ.BHZ.semd.sac.m16.T006_T030
",-4.397,56.503
"DATA/10059745.CI.CTC.BHZ.sac.d.T006_T030
","SYN/CTC.CI.BHZ.semd.sac.m16.T006_T030
",-4.797,65.803
"DATA/10059745.CI.CTC.BHZ.sac.d.T006_T030
","SYN/CTC.CI.BHZ.semd.sac.m16.T006_T030
",2.553,65.803
"DATA/10059745.CI.DAN.BHZ.sac.d.T006_T030
","SYN/DAN.CI.BHZ.semd.sac.m16.T006_T030
",-1.547,70.403
"DATA/10059745.CI.DAN.BHZ.sac.d.T006_T030
","SYN/DAN.CI.BHZ.semd.sac.m16.T006_T030
",6.603,70.403
"DATA/10059745.CI.DEC.BHR.sac.d.T006_T030
","SYN/DEC.CI.BHR.semd.sac.m16.T006_T030
",0.653,69.203
"DATA/10059745.CI.DEC.BHZ.sac.d.T006_T030
","SYN/DEC.CI.BHZ.semd.sac.m16.T006_T030
",-10.047,64.003
"DATA/10059745.CI.DGR.BHR.sac.d.T006_T030
","SYN/DGR.CI.BHR.semd.sac.m16.T006_T030
",-11.847,55.253
"DATA/10059745.CI.DGR.BHT.sac.d.T006_T030
","SYN/DGR.CI.BHT.semd.sac.m16.T006_T030
",-14.297,47.653
"DATA/10059745.CI.DGR.BHZ.sac.d.T006_T030
","SYN/DGR.CI.BHZ.semd.sac.m16.T006_T030
",-20.697,56.453
"DATA/10059745.CI.DGR.BHZ.sac.d.T006_T030
","SYN/DGR.CI.BHZ.semd.sac.m16.T006_T030
",-5.547,56.453
"DATA/10059745.CI.DLA.BHT.sac.d.T006_T030
","SYN/DLA.CI.BHT.semd.sac.m16.T006_T030
",-5.397,83.153
"DATA/10059745.CI.DLA.BHT.sac.d.T006_T030
","SYN/DLA.CI.BHT.semd.sac.m16.T006_T030
",9.553,83.153
"DATA/10059745.CI.DNR.BHR.sac.d.T006_T030
","SYN/DNR.CI.BHR.semd.sac.m16.T006_T030
",-10.397,50.653
"DATA/10059745.CI.DNR.BHT.sac.d.T006_T030
","SYN/DNR.CI.BHT.semd.sac.m16.T006_T030
",-16.497,55.453
"DATA/10059745.CI.DNR.BHZ.sac.d.T006_T030
","SYN/DNR.CI.BHZ.semd.sac.m16.T006_T030
",-18.997,56.503
"DATA/10059745.CI.DNR.BHZ.sac.d.T006_T030
","SYN/DNR.CI.BHZ.semd.sac.m16.T006_T030
",-4.197,56.503
"DATA/10059745.CI.DPP.BHT.sac.d.T006_T030
","SYN/DPP.CI.BHT.semd.sac.m16.T006_T030
",-4.597,66.453
"DATA/10059745.CI.DPP.BHZ.sac.d.T006_T030
","SYN/DPP.CI.BHZ.semd.sac.m16.T006_T030
",7.653,70.953
"DATA/10059745.CI.DSC.BHT.sac.d.T006_T030
","SYN/DSC.CI.BHT.semd.sac.m16.T006_T030
",-11.147,73.803
"DATA/10059745.CI.DSC.BHT.sac.d.T006_T030
","SYN/DSC.CI.BHT.semd.sac.m16.T006_T030
",4.053,73.803
"DATA/10059745.CI.DSC.BHZ.sac.d.T006_T030
","SYN/DSC.CI.BHZ.semd.sac.m16.T006_T030
",-16.697,72.203
"DATA/10059745.CI.DSC.BHZ.sac.d.T006_T030
","SYN/DSC.CI.BHZ.semd.sac.m16.T006_T030
",-1.047,72.203
"DATA/10059745.CI.EDW2.BHT.sac.d.T006_T030
","SYN/EDW2.CI.BHT.semd.sac.m16.T006_T030
",-7.597,61.003
"DATA/10059745.CI.FMP.BHZ.sac.d.T006_T030
","SYN/FMP.CI.BHZ.semd.sac.m16.T006_T030
",-1.897,77.453
"DATA/10059745.CI.FMP.BHZ.sac.d.T006_T030
","SYN/FMP.CI.BHZ.semd.sac.m16.T006_T030
",12.053,77.453
"DATA/10059745.AZ.FRD.BHR.sac.d.T006_T030
","SYN/FRD.AZ.BHR.semd.sac.m16.T006_T030
",-9.097,54.753
"DATA/10059745.AZ.FRD.BHT.sac.d.T006_T030
","SYN/FRD.AZ.BHT.semd.sac.m16.T006_T030
",-14.447,56.803
"DATA/10059745.AZ.FRD.BHZ.sac.d.T006_T030
","SYN/FRD.AZ.BHZ.semd.sac.m16.T006_T030
",-17.847,60.853
"DATA/10059745.AZ.FRD.BHZ.sac.d.T006_T030
","SYN/FRD.AZ.BHZ.semd.sac.m16.T006_T030
",-2.597,60.853
